PRODCODE,PRODDATE,CONTRACTNO,WONO,ITEMNO,CATCOD,ITEMSIZE,CUTSIZE,CUTSHT,CUTTIMES,REALSHT,CUTWEIGHT,CTRTYPE,DONO
1,43602,0153E19,0201E19,190501701#,001,00.80-1219.0-COIL.,00.80-0100.0-COIL.,5,2,10,3109.1,1,0186E19
1,43602,0153E19,0201E19,190501701#,001,00.80-1219.0-COIL.,00.80-0023.0-COIL.,1,2,2,143.02,1,0186E19
2,43603,0153E19,0201E19,190501701#,001,00.80-0691.5-COIL.,00.80-0691.5-1282.0,786,1,786,4299.89,1,0186E19
2,43603,0174E19,0236E19,190300895,015,04.50-1195.0-COIL.,04.50-1195.0-2272.0,100,1,100,9517.84,2,0193E19
2,43603,0174E19,0236E19,190300895,015,04.50-1195.0-COIL.,04.50-1195.0-2400.0,4,1,4,402.16,2,0193E19
2,43603,0177E19,0240E19,190501632,025,04.50-1200.0-COIL.,04.50-1200.0-2438.0,88,1,88,9280,2,0194E19
2,43603,0148E19,0184E19,190100515,015,01.75-1210.0-COIL.,01.75-1210.0-3000.0,204,1,204,10000,2,0206E19
1,43603,0189E19,0256E19,190501855,140,00.70-1219.0-COIL.,00.70-0185.0-COIL.,6,1,6,3551.28,2,0195E19
1,43603,0189E19,0256E19,190501855,140,00.70-1219.0-COIL.,00.70-0105.0-COIL.,1,1,1,335.93,2,0195E19
1,43603,0189E19,0255E19,190501856,140,00.70-1219.0-COIL.,00.70-0185.0-COIL.,6,1,6,3582.24,2,0195E19
1,43603,0189E19,0255E19,190501856,140,00.70-1219.0-COIL.,00.70-0105.0-COIL.,1,1,1,338.86,2,0195E19
1,43602,,0203E19,190501674#,001,00.80-1219.0-COIL.,00.80-0691.5-COIL.,1,2,2,4305.57,1,
1,43602,0154E19,0203E19,190501674#,001,00.80-1219.0-COIL.,00.80-0100.0-COIL.,5,2,10,3113.2,1,0196E19
1,43602,0154E19,0203E19,190501674#,001,00.80-1219.0-COIL.,00.80-0023.0-COIL.,1,2,2,143.21,1,0196E19
2,43603,0154E19,0203E19,190501674#,001,00.80-0691.5-COIL.,00.80-0691.5-1282.0,789,1,789,4305.57,1,0196E19
1,43602,,0204E19,190501679#,001,00.80-1219.0-COIL.,00.80-0691.5-COIL.,1,2,2,4316.91,1,
1,43602,0154E19,0204E19,190501679#,001,00.80-1219.0-COIL.,00.80-0100.0-COIL.,5,2,10,3121.4,1,0196E19
1,43602,0154E19,0204E19,190501679#,001,00.80-1219.0-COIL.,00.80-0023.0-COIL.,1,2,2,143.58,1,0196E19
2,43603,0154E19,0204E19,190501679#,001,00.80-0691.5-COIL.,00.80-0691.5-1282.0,787,1,787,4316.91,1,0196E19
1,43602,,0205E19,190501708#,001,00.80-1219.0-COIL.,00.80-0691.5-COIL.,1,2,2,4311.24,1,
1,43602,0154E19,0205E19,190501708#,001,00.80-1219.0-COIL.,00.80-0100.0-COIL.,5,2,10,3117.3,1,0196E19
1,43602,0154E19,0205E19,190501708#,001,00.80-1219.0-COIL.,00.80-0023.0-COIL.,1,2,2,143.4,1,0196E19
2,43603,0154E19,0205E19,190501708#,001,00.80-0691.5-COIL.,00.80-0691.5-1282.0,787,1,787,4311.24,1,0196E19
2,43588,0072E19,0018E19,181004901#,001,02.00-1219.0-COIL.,02.00-1219.0-2438.0,75,1,75,3499.5,1,0197E19
2,43588,,0018E19,181004901#,001,02.00-1219.0-COIL.,02.00-1219.0-COIL.,1,1,1,4173.73,1,
1,43592,0017E19,0018E19,181004901#,001,02.00-1219.0-COIL.,02.00-0081.0-COIL.,15,1,15,4160.1,1,0043E19
2,43538,0093C19,0117C19,181004892#,001,02.00-1219.0-COIL.,02.00-1219.0-2400.0,173,1,173,7764.59,1,0122C19
2,43538,0072E19,0117C19,181004892#,001,02.00-1219.0-COIL.,02.00-1219.0-2438.0,25,1,25,1139.82,1,0197E19
2,43538,STOCK,0117C19,181004892#,001,02.00-1219.0-COIL.,02.00-1219.0-2438.0,1,1,1,45.59,1,
2,43605,0176E19,0237E19,190300929,015,02.00-1200.0-COIL.,02.00-1200.0-3000.0,186,1,186,10520,2,0200E19
2,43605,0145E19,0176E19,190300956,015,04.40-1200.0-COIL.,04.40-1200.0-2400.0,195,1,195,19620,2,0199E19
2,43605,0191E19,0257E19,190401413#,001,01.20-1219.0-COIL.,01.20-1219.0-3048.0,100,1,100,3500,1,0204E19
2,43605,STOCK,0257E19,190401413#,001,01.20-1219.0-COIL.,01.20-1219.0-2438.0,2,1,2,56,1,
2,43605,STOCK,0257E19,190401413#,001,01.20-1219.0-COIL.,01.20-1219.0-COIL.,1,1,1,5264,1,
2,43605,0185E19,0250E19,190501842,076,06.00-1219.0-COIL.,06.00-1219.0-2438.0,79,1,79,11130,2,0203E19
1,43606,0181D19,0302D19,190401342#,007,00.35-1150.0-COIL.,00.35-1140.0-COIL.,1,3,3,6111.39,1,0202E19
1,43606,0181D19,0299D19,190401301#,007,00.35-1150.0-COIL.,00.35-1140.0-COIL.,1,3,3,7434.78,1,0202E19
1,43606,0181D19,0300D19,181205891#,007,00.35-1150.0-COIL.,00.35-1140.0-COIL.,1,4,4,8802.78,1,0202E19
1,43606,0181D19,0301D19,190401317#,007,00.35-1150.0-COIL.,00.35-1140.0-COIL.,1,4,4,7662.78,1,0202E19
2,43592,0043E19,0050E19,181004828#,001,01.40-1220.0-COIL.,01.40-1220.0-2005.0,80,1,80,2091.45,1,0075E19
2,43592,0043E19,0050E19,181004828#,001,01.40-1220.0-COIL.,01.40-1220.0-2440.0,60,1,60,1908.91,1,0075E19
2,43592,STOCK,0050E19,181004828#,001,01.40-1220.0-COIL.,01.40-1219.0-2438.0,30,1,30,953.67,1,
2,43592,0200E19,0050E19,181004828#,001,01.40-1220.0-COIL.,01.40-1219.0-2438.0,70,1,70,2225.23,1,0205E19
2,43592,STOCK,0050E19,181004828#,001,01.40-1220.0-COIL.,01.40-1219.0-2438.0,6,1,6,190.73,1,
2,43605,0148E19,0183E19,190100480,015,01.75-1210.0-COIL.,01.75-1210.0-3000.0,193,1,193,9550,2,0206E19
2,43606,0195E19,0261E19,181206090,024,02.00-1004.0-COIL.,02.00-1004.0-1250.0,327,1,327,6730,2,0209E19
2,43606,0194E19,0260E19,181206091,024,02.00-1004.0-COIL.,02.00-1004.0-1250.0,292,1,292,6020,2,0208E19
2,43606,0193E19,0259E19,190501843,076,04.50-1219.0-COIL.,04.50-1219.0-0640.0,382,1,382,10540,2,0207E19
2,43601,STOCK,0222E19,171207461#,076,04.50-1219.0-COIL.,04.50-1219.0-2438.0,75,1,75,7760.28,1,
2,43601,STOCK,0222E19,171207461#,076,04.50-1219.0-COIL.,04.50-1219.0-2438.0,23,1,23,2379.82,1,
2,43606,0201E19,0267E19,190200736,155,00.80-1219.0-COIL.,00.80-1219.0-2438.0,494,1,494,9370,2,0214E19
1,43606,0197E19,0263E19,190501847,027,01.60-1219.0-COIL.,01.60-0108.0-COIL.,11,1,11,5535.53,2,0213E19
1,43606,0197E19,0263E19,190501847,027,01.60-1219.0-COIL.,01.60-0022.0-COIL.,1,1,1,102.51,2,0213E19
2,43605,,0233E19,190501836,183,04.00-1220.0-COIL.,04.00-1220.0-1474.0,132,1,132,7315,2,
3,43606,0172E19,0233E19,190501836,183,04.00-1220.0-1474.0,04.00-1220.0-0244.0,794,1,794,7283.72,2,0221E19
1,43606,0196E19,0262E19,190501718,024,06.00-1219.0-COIL.,06.00-0152.0-COIL.,8,2,16,12130.08,2,0212E19
1,43606,0177D19,0280D19,190301207,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,2,4,17675.88,2,0247E19
1,43606,0177D19,0285D19,190301201,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,1,2,12489.9,2,0247E19
2,43607,0202E19,0268E19,190501703#,001,00.80-1219.0-COIL.,00.80-1219.0-2440.0,400,1,400,7512.11,1,0215E19
2,43607,STOCK,0268E19,190501703#,001,00.80-1219.0-COIL.,00.80-1219.0-2438.0,26,1,26,487.89,1,
2,43606,0210E19,0238E19,190300930,015,02.00-1200.0-COIL.,02.00-1200.0-2000.0,200,1,200,7540.26,2,0216E19
2,43606,0210E19,0238E19,190300930,015,02.00-1200.0-COIL.,02.00-1200.0-2400.0,61,1,61,2759.74,2,0216E19
2,43606,0210E19,0252E19,190300962,015,02.00-1200.0-COIL.,02.00-1200.0-2400.0,230,1,230,10340,2,0216E19
2,43607,0176E19,0239E19,190300961,015,02.00-1200.0-COIL.,02.00-1200.0-2400.0,231,1,231,10440,2,0218E19
2,43607,0192E19,0258E19,190300870,015,04.40-1200.0-COIL.,04.40-1200.0-2650.0,168,1,168,18616.08,2,0219E19
2,43607,0192E19,0258E19,190300870,015,04.40-1200.0-COIL.,04.40-1200.0-2400.0,11,1,11,1103.92,2,0219E19
1,43607,0203E19,0270E19,190501647,076,02.00-1219.0-COIL.,02.00-0032.0-COIL.,8,4,32,2167.28,2,0220E19
1,43607,0203E19,0270E19,190501647,076,02.00-1219.0-COIL.,02.00-0073.0-COIL.,3,4,12,1854.03,2,0220E19
1,43607,0203E19,0270E19,190501647,076,02.00-1219.0-COIL.,02.00-0075.0-COIL.,4,4,16,2539.8,2,0220E19
1,43607,0203E19,0270E19,190501647,076,02.00-1219.0-COIL.,02.00-0110.0-COIL.,4,4,16,3725.04,2,0220E19
1,43607,0177D19,0284D19,190301153,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,1,2,12410.72,2,0247E19
1,43607,0177D19,0282D19,190301151,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,1,2,12964.94,2,0247E19
1,43607,0177D19,0286D19,190301203,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,1,2,12984.74,2,0247E19
1,43607,0177D19,0283D19,190301152,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,1,2,13123.3,2,0247E19
1,43607,0177D19,0275D19,190301169,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,2,4,14924.54,2,0247E19
1,43606,0177D19,0277D19,190301204,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,2,4,14390.1,2,0247E19
2,43607,0188E19,0253E19,190200829,015,04.40-1205.0-COIL.,04.40-1205.0-1050.0,30,1,30,1310.19,2,0225E19
2,43607,0188E19,0253E19,190200829,015,04.40-1205.0-COIL.,04.40-1205.0-1800.0,115,1,115,8609.81,2,0225E19
2,43605,,0234E19,190501837,183,04.50-1220.0-COIL.,04.50-1220.0-1460.0,39,1,39,2425.98,2,
2,43605,,0234E19,190501837,183,04.50-1220.0-COIL.,04.50-1220.0-1450.0,16,1,16,988.46,2,
2,43605,,0234E19,190501837,183,04.50-1220.0-COIL.,04.50-1220.0-1459.0,75,1,75,4662.16,2,
2,43605,,0234E19,190501837,183,04.50-1220.0-COIL.,04.50-1220.0-1440.0,21,1,21,1288.4,2,
3,43607,0172E19,0234E19,190501837,183,04.50-1220.0-1460.0,04.50-1220.0-0290.0,195,1,195,2409.36,2,0221E19
3,43607,0172E19,0234E19,190501837,183,04.50-1220.0-1450.0,04.50-1220.0-0240.0,94,1,94,961.19,2,0221E19
3,43607,0172E19,0234E19,190501837,183,04.50-1220.0-1459.0,04.50-1220.0-0161.0,677,1,677,4643.92,2,0221E19
3,43607,0172E19,0234E19,190501837,183,04.50-1220.0-1440.0,04.50-1220.0-0110.0,282,1,282,1321.63,2,0221E19
1,43607,0177D19,0276D19,190301202,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,2,4,14944.32,2,0247E19
1,43607,0177D19,0281D19,190301228,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,2,4,13637.94,2,0247E19
1,43607,0177D19,0279D19,190301206,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,2,4,16369.48,2,0247E19
2,43608,0186E19,0251E19,190300894,015,04.50-1195.0-COIL.,04.50-1195.0-1800.0,128,1,128,9620,2,0224E19
2,43608,0188E19,0254E19,190200831,015,04.50-1195.0-COIL.,04.50-1195.0-1800.0,130,1,130,9780,2,0225E19
1,43608,0177D19,0272D19,190301165,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,2,4,16290.3,2,0247E19
2,43608,0213E19,0288E19,190501826,027,01.95-1196.0-COIL.,01.95-1196.0-2000.0,143,1,143,5250,2,0262E19
2,43608,0213E19,0287E19,190501824,027,01.95-1196.0-COIL.,01.95-1196.0-2000.0,142,1,142,5210,2,0262E19
1,43608,0208E19,0275E19,190501860,076,06.00-1219.0-COIL.,06.00-0578.0-COIL.,2,1,2,9028,2,0226E19
1,43608,0208E19,0275E19,190501860,076,06.00-1219.0-COIL.,06.00-0053.0-COIL.,1,1,1,413.91,2,0226E19
2,43201,0102D18,0143D18,180100318#,076,03.00-1219.0-COIL.,03.00-1219.0-1830.0,70,1,70,3694.06,1,0128D18
2,43201,0102D18,0143D18,180100318#,076,03.00-1219.0-COIL.,03.00-1219.0-2438.0,25,1,25,1757.64,1,0128D18
2,43201,STOCK,0143D18,180100318#,076,03.00-1219.0-COIL.,03.00-1219.0-2438.0,10,1,10,703.05,1,
2,43201,STOCK,0143D18,180100318#,076,03.00-1219.0-COIL.,03.00-1219.0-1830.0,21,1,21,1108.22,1,
2,43201,STOCK,0143D18,180100318#,076,03.00-1219.0-COIL.,03.00-1219.0-1830.0,35,1,35,1847.03,1,
2,43556,0262C19,0352C19,181004903#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,200,1,200,4556.89,1,0017D19
2,43556,0077D19,0352C19,181004903#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,1,1,1,22.78,1,0092D19
2,43556,0163D19,0352C19,181004903#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,75,1,75,1708.83,1,0173D19
2,43556,0215E19,0352C19,181004903#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,15,1,15,341.77,1,0223E19
2,43556,0222E19,0352C19,181004903#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,30,1,30,683.53,1,0232E19
2,43556,STOCK,0352C19,181004903#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,13,1,13,296.2,1,
2,43498,0011B19,0012B19,181004788#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,100,1,100,2283.08,1,0027B19
2,43498,0030B19,0012B19,181004788#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,70,1,70,1598.15,1,0044B19
2,43498,0031B19,0012B19,181004788#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,25,1,25,570.77,1,0045B19
2,43498,0048B19,0012B19,181004788#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,20,1,20,456.62,1,0069B19
2,43498,0255B19,0012B19,181004788#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,50,1,50,1141.54,1,0273B19
2,43498,STOCK,0012B19,181004788#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,15,1,15,342.46,1,
2,43498,0220E19,0012B19,181004788#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,20,1,20,456.62,1,0230E19
2,43498,STOCK,0012B19,181004788#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,25,1,25,570.77,1,
2,43601,0116E19,0224E19,180904325#,001,01.40-1220.0-COIL.,01.40-1220.0-2440.0,70,1,70,2290.4,1,0160E19
2,43601,STOCK,0224E19,180904325#,001,01.40-1220.0-COIL.,01.40-1219.0-2438.0,2,1,2,65.32,1,
2,43601,STOCK,0224E19,180904325#,001,01.40-1220.0-COIL.,01.40-1219.0-COIL.,1,1,1,6144.28,1,
2,43608,0213E19,0290E19,190501830,027,01.95-1196.0-COIL.,01.95-1196.0-2000.0,197,1,197,7210,2,0262E19
1,43608,0204E19,0271E19,181105169,249,03.20-1170.0-COIL.,03.20-0166.0-COIL.,7,2,14,9891.91,2,0235E19
1,43608,,0296E19,190511860,076,06.00-0578.0-COIL.,06.00-0578.0-COIL.,2,1,2,9028,2,
2,43608,0223E19,0296E19,190511860,076,06.00-0578.0-COIL.,06.00-0578.0-2491.0,65,1,65,4514,2,0236E19
2,43608,0224E19,0296E19,190511860,076,06.00-0578.0-COIL.,06.00-0578.0-2491.0,65,1,65,4514,2,0237E19
2,43608,0217E19,0295E19,190401359,155,01.00-1219.0-COIL.,01.00-1219.0-1600.0,511,1,511,7921.76,2,0243E19
2,43608,0217E19,0295E19,190401359,155,01.00-1219.0-COIL.,01.00-1219.0-2400.0,64,1,64,1488.24,2,0243E19
2,43608,0217E19,0294E19,190301147,155,01.00-1219.0-COIL.,01.00-1219.0-1000.0,200,1,200,1939.09,2,0243E19
2,43608,0217E19,0294E19,190301147,155,01.00-1219.0-COIL.,01.00-1219.0-0900.0,200,1,200,1745.18,2,0243E19
2,43608,0217E19,0294E19,190301147,155,01.00-1219.0-COIL.,01.00-1219.0-0805.0,300,1,300,2341.45,2,0243E19
2,43608,0217E19,0294E19,190301147,155,01.00-1219.0-COIL.,01.00-1219.0-0705.0,300,1,300,2050.58,2,0243E19
2,43608,0217E19,0294E19,190301147,155,01.00-1219.0-COIL.,01.00-1219.0-1600.0,89,1,89,1380.63,2,0243E19
2,43608,0217E19,0294E19,190301147,155,01.00-1219.0-COIL.,01.00-1219.0-2400.0,4,1,4,93.08,2,0243E19
2,43606,0173E19,0235E19,190501838,076,04.00-1219.0-COIL.,04.00-1219.0-1185.0,25,1,25,1138.24,2,0234E19
2,43606,,0235E19,190501838,076,04.00-1219.0-COIL.,04.00-1219.0-1660.0,50,1,50,3189.01,2,
2,43606,,0235E19,190501838,076,04.00-1219.0-COIL.,04.00-1219.0-1590.0,50,1,50,3054.53,2,
2,43606,,0235E19,190501838,076,04.00-1219.0-COIL.,04.00-1219.0-1390.0,67,1,67,3578.22,2,
3,43608,0173E19,0235E19,190501838,076,04.00-1219.0-1660.0,04.00-1219.0-0165.0,500,1,500,3169.8,2,0234E19
3,43608,0173E19,0235E19,190501838,076,04.00-1219.0-1590.0,04.00-1219.0-0158.0,500,1,500,3035.32,2,0234E19
3,43608,0173E19,0235E19,190501838,076,04.00-1219.0-1390.0,04.00-1219.0-0230.0,402,1,402,3552.48,2,0234E19
2,43519,0217B19,0263B19,181004908#,001,02.00-1220.0-COIL.,02.00-1220.0-2440.0,74,1,74,3389.84,1,0255B19
2,43519,0218B19,0263B19,181004908#,001,02.00-1220.0-COIL.,02.00-1220.0-2440.0,20,1,20,916.17,1,0256B19
2,43519,0078C19,0263B19,181004908#,001,02.00-1220.0-COIL.,02.00-1219.0-2438.0,40,1,40,1830.85,1,0095C19
2,43519,0184E19,0263B19,181004908#,001,02.00-1220.0-COIL.,02.00-1219.0-2438.0,7,1,7,320.4,1,0183E19
2,43519,0237E19,0263B19,181004908#,001,02.00-1220.0-COIL.,02.00-1219.0-2438.0,15,1,15,686.57,1,0238E19
2,43519,STOCK,0263B19,181004908#,001,02.00-1220.0-COIL.,02.00-1219.0-2438.0,8,1,8,366.17,1,
2,43609,0228E19,0299E19,181206140#,001,02.50-1219.0-COIL.,02.50-1219.0-1800.0,180,1,180,7706.17,1,0244E19
2,43609,0228E19,0299E19,181206140#,001,02.50-1219.0-COIL.,02.50-1219.0-2438.0,5,1,5,289.93,1,0244E19
2,43609,STOCK,0299E19,181206140#,001,02.50-1219.0-COIL.,02.50-1219.0-2438.0,8,1,8,463.89,1,
2,43609,0228E19,0300E19,190100104#,001,02.50-1219.0-COIL.,02.50-1219.0-1800.0,120,1,120,5109.06,1,0244E19
2,43609,0228E19,0300E19,190100104#,001,02.50-1219.0-COIL.,02.50-1219.0-2438.0,106,1,106,6112.61,1,0244E19
2,43609,STOCK,0300E19,190100104#,001,02.50-1219.0-COIL.,02.50-1219.0-2438.0,5,1,5,288.33,1,
2,43609,0157E19,0215E19,190100404,015,01.75-1210.0-COIL.,01.75-1210.0-3000.0,168,1,168,8270,2,0246E19
2,43609,0157E19,0214E19,190100536,015,01.75-1210.0-COIL.,01.75-1210.0-3000.0,186,1,186,9220,2,0246E19
1,43609,0206E19,0273E19,181205896,249,03.20-1170.0-COIL.,03.20-0100.0-COIL.,7,2,14,5423.53,2,0242E19
1,43609,0206E19,0273E19,181205896,249,03.20-1170.0-COIL.,03.20-0116.0-COIL.,4,2,8,3595,2,0242E19
1,43609,0205E19,0272E19,181205869,249,03.20-1170.0-COIL.,03.20-0100.0-COIL.,7,2,14,5516.21,2,0241E19
1,43609,0205E19,0272E19,181205869,249,03.20-1170.0-COIL.,03.20-0116.0-COIL.,4,2,8,3656.48,2,0241E19
1,43608,0212E19,0278E19,190401318#,007,00.35-1150.0-COIL.,00.35-1140.0-COIL.,1,4,4,8416.17,1,0251E19
2,43538,0087C19,0107C19,190200846#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,250,1,250,3470.43,1,0110C19
2,43538,STOCK,0107C19,190200846#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,50,1,50,694.09,1,
2,43538,0191C19,0107C19,190200846#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,22,1,22,305.4,1,0209C19
2,43538,0235C19,0107C19,190200846#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,10,1,10,138.82,1,0265C19
2,43538,0024D19,0107C19,190200846#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,65,1,65,902.31,1,0028D19
2,43538,0164D19,0107C19,190200846#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,92,1,92,1277.12,1,0158D19
2,43538,0125E19,0107C19,190200846#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,25,1,25,347.04,1,0119E19
2,43538,0227E19,0107C19,190200846#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,15,1,15,208.23,1,0240E19
2,43538,STOCK,0107C19,190200846#,001,00.60-1219.0-COIL.,00.60-1219.0-2438.0,12,1,12,166.58,1,
2,43608,0157E19,0217E19,190100422,015,01.75-1210.0-COIL.,01.75-1210.0-3000.0,187,1,187,9240,2,0246E19
2,43609,0228E19,0301E19,190100109#,001,02.50-1219.0-COIL.,02.50-1219.0-2438.0,139,1,139,8039.46,1,0244E19
2,43609,STOCK,0301E19,190100109#,001,02.50-1219.0-COIL.,02.50-1219.0-2438.0,9,1,9,520.54,1,
2,43608,,0276E19,190501859,076,04.50-1219.0-COIL.,04.50-1219.0-1348.0,135,1,135,8010,2,
3,43609,0209E19,0276E19,190501859,076,04.50-1219.0-1348.0,04.50-1219.0-0223.0,814,1,814,7989.84,2,0248E19
1,43609,0198E19,0265E19,190501841,076,04.00-1219.0-COIL.,04.00-0085.0-COIL.,2,2,4,1405.74,2,0250E19
1,43609,0198E19,0265E19,190501841,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,12,2,24,8632.92,2,0250E19
1,43609,0198E19,0266E19,190501839,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,1,2,2,661.49,2,0250E19
1,43609,0198E19,0266E19,190501839,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,10,2,20,7572.4,2,0250E19
1,43609,0198E19,0266E19,190501839,076,04.00-1219.0-COIL.,04.00-0088.0-COIL.,3,2,6,2297.82,2,0250E19
2,43609,0241E19,0313E19,190501872,155,01.10-1219.0-COIL.,01.10-1219.0-2400.0,315,1,315,8030,2,0257E19
2,43609,0241E19,0312E19,190501875,155,01.10-1219.0-COIL.,01.10-1219.0-2400.0,287,1,287,7300,2,0257E19
2,43609,0157E19,0218E19,190100502,015,01.75-1210.0-COIL.,01.75-1210.0-3000.0,188,1,188,9290,2,0246E19
2,43609,0157E19,0221E19,190100542,015,01.75-1210.0-COIL.,01.75-1210.0-3000.0,174,1,174,8610,2,0246E19
1,43605,0177D19,0278D19,190301205,015,02.70-0970.0-COIL.,02.70-0480.0-COIL.,2,2,4,16448.66,2,0247E19
1,43608,0226E19,0297E19,190100547,007,00.35-1140.0-COIL.,00.35-1030.0-COIL.,1,1,1,2123.25,2,0253E19
1,43608,0226E19,0297E19,190100547,007,00.35-1140.0-COIL.,00.35-0100.0-COIL.,1,1,1,206.14,2,0253E19
1,43608,0214E19,0292E19,190411539,001,00.90-0917.0-COIL.,00.90-0118.0-COIL.,6,2,12,5504.94,2,0252E19
1,43608,0214E19,0292E19,190411539,001,00.90-0917.0-COIL.,00.90-0099.0-COIL.,2,2,4,1539.52,2,0252E19
1,43609,0240E19,0311E19,190501880,133,01.20-1219.0-COIL.,01.20-0158.0-COIL.,7,1,7,3395.14,2,0256E19
1,43609,0240E19,0311E19,190501880,133,01.20-1219.0-COIL.,01.20-0083.0-COIL.,1,1,1,254.79,2,0256E19
2,43610,0229E19,0302E19,190501834,015,02.00-1210.0-COIL.,02.00-1210.0-2400.0,248,1,248,11320,2,0254E19
2,43610,0241E19,0314E19,190501873,155,01.10-1219.0-COIL.,01.10-1219.0-2400.0,319,1,319,8130,2,0257E19
2,43595,0075E19,0101E19,190401386#,001,01.00-1219.0-COIL.,01.00-1219.0-2440.0,100,1,100,2268.43,1,0122E19
2,43595,0202E19,0101E19,190401386#,001,01.00-1219.0-COIL.,01.00-1219.0-2440.0,200,1,200,4536.85,1,0215E19
2,43595,STOCK,0101E19,190401386#,001,01.00-1219.0-COIL.,01.00-1219.0-2438.0,15,1,15,339.98,1,
2,43595,0250E19,0101E19,190401386#,001,01.00-1219.0-COIL.,01.00-1219.0-2440.0,80,1,80,1814.74,1,0249E19
1,,,0333B17,170100867#,001,01.20-1219.0-COIL.,01.20-0975.0-COIL.,1,2,2,8046.35,1,
1,42899,0254E19,0333B17,170100867#,001,01.20-1219.0-COIL.,01.20-0121.0-COIL.,2,2,4,1997.14,1,0277E19
2,,STOCK,0333B17,170100867#,001,01.20-0975.0-COIL.,01.20-0975.0-1838.0,360,1,360,6093.15,1,
2,,STOCK,0333B17,170100867#,001,01.20-0975.0-COIL.,01.20-0975.0-2438.0,87,1,87,1953.2,1,
2,43610,,0327E19,190100108#,001,02.50-1219.0-COIL.,02.50-1219.0-0001.0,220500,1,220500,4410,1,
2,43610,,0327E19,190100108#,001,02.50-1219.0-COIL.,02.50-1219.0-COIL.,1,1,1,3430,1,
2,43610,STOCK,0327E19,190100108#,001,02.50-1219.0-0001.0,02.50-1219.0-COIL.,1,1,1,4410,1,
1,43610,0242E19,0327E19,190100108#,001,02.50-1219.0-COIL.,02.50-0134.0-COIL.,9,1,9,3393.45,1,0258E19
1,43610,0236E19,0309E19,190501879,076,06.00-1105.0-COIL.,06.00-0545.0-COIL.,2,1,2,11876.56,2,0255E19
1,43610,0198E19,0264E19,190501840,076,04.00-1219.0-COIL.,04.00-0067.0-COIL.,2,2,4,1122.34,2,0250E19
1,43610,0198E19,0264E19,190501840,076,04.00-1219.0-COIL.,04.00-0076.0-COIL.,5,2,10,3182.75,2,0250E19
1,43610,0198E19,0264E19,190501840,076,04.00-1219.0-COIL.,04.00-0087.0-COIL.,7,2,14,5100.83,2,0250E19
1,43610,0198E19,0264E19,190501840,076,04.00-1219.0-COIL.,04.00-0088.0-COIL.,1,2,2,737.06,2,0250E19
2,43600,STOCK,0156E19,180301644#,076,03.00-1219.0-COIL.,03.00-1219.0-2438.0,25,1,25,1738.21,1,
2,43600,STOCK,0156E19,180301644#,076,03.00-1219.0-COIL.,03.00-1219.0-2438.0,50,1,50,3476.42,1,
2,43600,STOCK,0156E19,180301644#,076,03.00-1219.0-COIL.,03.00-1219.0-2438.0,25,1,25,1738.21,1,
2,43600,STOCK,0156E19,180301644#,076,03.00-1219.0-COIL.,03.00-1219.0-2438.0,6,1,6,417.17,1,
2,43607,STOCK,0277E19,180301596#,076,03.00-1219.0-COIL.,03.00-1219.0-2438.0,50,1,50,3461.17,1,
